Company,Ticker,Year,BESG ESG Score,BESG Environmental Pillar Score,BESG Social Pillar Score,BESG Governance Pillar Score,ESG Disclosure Score,Environmental Disclosure Score,Social Disclosure Score,Governance Disclosure Score,Nitrogen Oxide Emissions,VOC Emissions,Particulate Emissions,Sulphur Dioxide / Sulphur Oxide Emissions,Risks of Climate Change Discussed,GHG Scope 1,GHG Scope 2 Location-Based,GHG Scope 3,Carbon per Unit of Production,Fuel Used - Natural Gas,Energy Per Unit of Production,Policy Against Child Labor,Community Spending,Gender Pay Gap Breakout,Pct Women in Middle and or Other Management,Pct Women in Workforce,Fatalities - Employees,Fatalities - Contractors,Fatalities - Total,Lost Time Incident Rate - Employees,Lost Time Incident Rate - Contractors,Lost Time Incident Rate - Workforce,Total Recordable Incident Rate - Employees,Total Recordable Incident Rate - Contractors,Total Recordable Incident Rate - Workforce,Number of Employees - CSR,Number of Contractors,Employee Turnover Pct,Years Auditor Employed,Size of Audit Committee,Number of Independent Directors on Audit Committee,Audit Committee Meetings,Audit Committee Meeting Attendance Percentage,Board Size,Number of Executives / Company Managers,Number of Non Executive Directors on Board,Number of Board Meetings for the Year,Board Meeting Attendance Pct,Size of Compensation Committee,Num of Independent Directors on Compensation Cmte,Number of Compensation Committee Meetings,Compensation Committee Meeting Attendance %,Number of Female Executives,Number of Women on Board,Board Age Limit,Age of the Youngest Director,Age of the Oldest Director,Number of Independent Directors,Size of Nomination Committee,Num of Independent Directors on Nomination Cmte,Number of Nomination Committee Meetings,Nomination Committee Meeting Attendance Percentage,Board Duration (Years),Carbon Monoxide Emissions,CO2 Scope 1,Scope of Disclosure,Total Energy Consumption,Electricity Used,Total Waste,Waste Recycled,Waste Sent to Landfills,Total Water Withdrawal,Total Water Discharged,Water Consumption,Human Rights Policy,Equal Opportunity Policy,Pct Women in Senior Management,Pct Minorities in Workforce,Business Ethics Policy,Anti-Bribery Ethics Policy,Health and Safety Policy,Training Policy,Pct Employees Unionized,Employee Training Cost,Total Hours Spent by Firm - Employee Training,Social Supply Chain Management,Emissions Reduction Initiatives,Climate Change Policy,Climate Change Opportunities Discussed,Energy Efficiency Policy,Fuel Used - Coal/Lignite,Fuel Used - Crude Oil/Diesel,Waste Reduction Policy,Hazardous Waste,Environmental Supply Chain Management,Water Policy,Biodiversity Policy,Quality Assurance and Recall Policy,Consumer Data Protection Policy,Fair Remuneration Policy,Verification Type,Employee CSR Training,Renewable Energy Use,80%+ Workforce Gender Pay Gap Waterfall,Political Donations,Company Conducts Board Evaluations,Company Has Executive Share Ownership Guidelines,Director Share Ownership Guidelines,GHG Scope 2 Market-Based,Self Generated Renewable Electricity,Pct Minorities in Management,Pct Disabled in Workforce,Percentage Gender Pay Gap for Senior Management,Percentage Gender Pay Gap Mid & Other Management,CO2 Scope 2 Location-Based,Water per Unit of Production,Pct Recycled Materials,Number of Suppliers Audited,Percentage Suppliers Audited,Number of Supplier Audits Conducted,Number Supplier Facilities Audited,Percentage of Suppliers in Non-Compliance,ODS Emissions,Number of Customer Complaints,Transition Plan Claim,Adopts TNFD Recommendations,Zero Deforestation Policy,Board Level Oversight of Biodiversity,Executive Level Oversight of Biodiversity,Company Discloses Employee Engagement Score,Indep Directors,Raw Materials Used,Percentage Gender Pay Gap Employees Ex Management,Percentage Raw Material from Sustainable Sources,"Revenue, Adj","Net Income, Adj",Margin %,"EPS, Adj",Market Cap ($M),Market Cap Category
Transocean Ltd,RIG,2023,,,,,43.487,17.970,24.849,87.477,,,,,,,,,,,,Yes,,,,20.000,,,,0.020,,,0.230,,,"5,800.000",370.000,,25.000,4.000,4.000,9.000,100.000,11.000,6.000,10.000,4.000,100.000,3.000,3.000,4.000,100.000,0.000,2.000,75.000,43.000,71.000,10.000,4.000,4.000,4.000,100.000,1.000,,,,,,,,,,,,Yes,,,,Yes,Yes,Yes,Yes,42.000,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2953.1,Mid Cap
Transocean Ltd,RIG,2024,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,0.000,,,0.150,,,"5,800.000",330.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,Yes,Yes,Yes,Yes,43.000,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2953.1,Mid Cap
Trecora LLC,TREC,2012,,,,,27.744,0.000,0.000,83.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.000,4.000,4.000,4.000,75.000,6.000,5.000,5.000,14.000,75.000,4.000,4.000,6.000,75.000,1.000,0.000,,58.000,76.000,4.000,4.000,4.000,1.000,75.000,3.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown
Trecora LLC,TREC,2013,,,,,26.949,0.000,0.000,80.644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.000,4.000,4.000,6.000,75.000,6.000,5.000,5.000,6.000,,4.000,4.000,7.000,75.000,1.000,0.000,,59.000,77.000,4.000,4.000,4.000,2.000,75.000,3.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown
Trecora LLC,TREC,2014,,,,,27.744,0.000,0.000,83.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.000,4.000,4.000,5.000,75.000,6.000,5.000,4.000,7.000,75.000,4.000,4.000,8.000,75.000,1.000,0.000,,60.000,73.000,4.000,4.000,4.000,2.000,75.000,3.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown
Trecora LLC,TREC,2015,,,,,27.744,0.000,0.000,83.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.000,3.000,3.000,9.000,75.000,7.000,5.000,6.000,7.000,75.000,5.000,5.000,9.000,75.000,1.000,1.000,,60.000,74.000,5.000,2.000,2.000,5.000,75.000,3.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown
Trecora LLC,TREC,2016,,,,,27.935,0.000,0.000,83.594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.000,3.000,3.000,6.000,75.000,8.000,6.000,7.000,5.000,75.000,6.000,6.000,10.000,75.000,1.000,2.000,,59.000,75.000,5.000,3.000,3.000,6.000,75.000,3.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown
Trecora LLC,TREC,2017,,,,,31.858,0.332,8.948,86.093,,,,,,,,,,,,,,,,,,,,,,,,,,324.000,,,8.000,3.000,3.000,9.000,75.000,7.000,5.000,6.000,5.000,75.000,5.000,5.000,8.000,75.000,1.000,2.000,75.000,60.000,74.000,5.000,3.000,3.000,7.000,75.000,3.000,,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown
Trecora LLC,TREC,2018,,,,,32.321,0.332,8.948,87.477,,,,,,,,,,,,,,,,,,,,,,,,,,280.000,,,9.000,2.000,2.000,7.000,75.000,6.000,5.000,5.000,13.000,75.000,4.000,4.000,9.000,75.000,0.000,2.000,75.000,61.000,75.000,4.000,3.000,3.000,5.000,75.000,1.000,,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown
Trecora LLC,TREC,2019,,,,,33.377,0.332,12.122,87.477,,,,,,,,,,,,,,,,,,,,,,,,,,270.000,,,10.000,3.000,3.000,9.000,75.000,7.000,5.000,6.000,9.000,75.000,4.000,4.000,6.000,75.000,0.000,3.000,75.000,47.000,73.000,5.000,3.000,3.000,6.000,75.000,1.000,,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown
Trecora LLC,TREC,2020,,,,,32.522,0.332,9.553,87.477,,,,,,,,,,,,,,,,,,,,,,,,,,263.000,,,11.000,3.000,3.000,6.000,100.000,7.000,5.000,6.000,7.000,100.000,4.000,4.000,7.000,100.000,0.000,3.000,75.000,48.000,74.000,5.000,3.000,3.000,4.000,100.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown
Trecora LLC,TREC,2021,1.670,0.090,0.880,7.330,25.812,0.332,11.034,65.924,,,,,,,,,,,,,,,,,,,,,,,,,,247.000,,,12.000,3.000,3.000,,,7.000,5.000,6.000,,,4.000,4.000,,,0.000,3.000,75.000,49.000,75.000,5.000,3.000,3.000,,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown
Valero Energy Corp,VLO,2014,,,,,33.518,3.262,14.087,83.022,,,,,Yes,,,,,,,No,,No,,,,,,,,0.120,0.420,0.460,0.430,"10,065.000",,,11.000,4.000,4.000,5.000,75.000,10.000,5.000,9.000,6.000,75.000,5.000,5.000,6.000,75.000,0.000,2.000,,51.000,76.000,9.000,5.000,5.000,3.000,75.000,1.000,,,,,,,,,,,,No,Yes,,,Yes,No,Yes,Yes,,,,No,Yes,No,No,Yes,,,Yes,,No,Yes,Yes,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42656.7,Large Cap
Valero Energy Corp,VLO,2015,2.610,0.870,2.220,7.360,37.863,4.983,23.458,84.979,,,,,Yes,,,,,,0.121,No,16.300,No,,,,,,,,0.060,0.400,0.370,0.380,"10,103.000",,,12.000,3.000,3.000,5.000,75.000,10.000,5.000,9.000,6.000,75.000,3.000,3.000,7.000,75.000,0.000,2.000,,52.000,77.000,9.000,3.000,3.000,4.000,75.000,1.000,,,,,,,,,,,,No,Yes,,,Yes,No,Yes,Yes,,,,No,Yes,No,No,Yes,,,Yes,,No,Yes,Yes,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42656.7,Large Cap
Valero Energy Corp,VLO,2016,2.750,0.870,2.330,7.970,37.602,4.983,22.672,84.979,,,,,Yes,,,,,,0.115,Yes,13.500,No,,,,,,,,,0.350,0.300,0.320,"10,000.000",,,13.000,4.000,4.000,6.000,75.000,11.000,5.000,10.000,7.000,75.000,3.000,3.000,6.000,75.000,0.000,4.000,,50.000,74.000,10.000,3.000,3.000,4.000,75.000,1.000,,,,,,,,,,,,No,Yes,,,Yes,No,Yes,Yes,,,,No,Yes,No,No,Yes,,,Yes,,No,Yes,Yes,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42656.7,Large Cap
Valero Energy Corp,VLO,2017,3.270,1.480,2.750,8.120,42.239,24.102,17.473,84.979,9.300,9.500,2.400,8.800,Yes,"25,200.000",,,0.176,,0.112,No,,No,,,,,,,,,0.280,0.360,0.320,"10,015.000",,,14.000,4.000,4.000,5.000,75.000,11.000,5.000,10.000,7.000,75.000,3.000,3.000,5.000,75.000,0.000,4.000,,51.000,75.000,10.000,3.000,3.000,3.000,75.000,1.000,,,,,,,,,"181,200.000",,,No,Yes,,,Yes,No,Yes,Yes,,,,No,Yes,No,No,Yes,,,Yes,,No,Yes,Yes,,,No,No,No,,,,,,,"5,200.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42656.7,Large Cap
Valero Energy Corp,VLO,2018,3.210,1.500,2.610,7.910,44.120,24.102,20.617,87.477,9.000,10.300,2.300,7.700,Yes,"25,350.000",,,0.174,,0.112,No,,No,17.000,19.000,,,,,,,0.400,0.320,0.350,"10,261.000",,,15.000,3.000,3.000,5.000,75.000,10.000,5.000,9.000,7.000,75.000,3.000,3.000,5.000,75.000,1.000,3.000,75.000,52.000,72.000,9.000,3.000,3.000,3.000,75.000,1.000,,,,,,,,,"165,800.000",,,No,Yes,,,Yes,No,Yes,Yes,,,,No,Yes,No,No,Yes,,,Yes,,No,Yes,Yes,,,No,No,No,,,,,,,"4,970.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42656.7,Large Cap
Valero Energy Corp,VLO,2019,4.320,2.020,5.780,7.750,49.331,23.014,31.076,93.739,8.700,7.700,2.200,8.800,Yes,"24,770.000",,,,,0.109,Yes,,Yes,17.000,19.000,0.000,0.000,0.000,,,,0.250,0.390,0.330,"10,222.000",,,16.000,3.000,3.000,5.000,75.000,10.000,5.000,9.000,6.000,75.000,3.000,3.000,7.000,75.000,1.000,3.000,75.000,53.000,72.000,9.000,3.000,3.000,3.000,75.000,1.000,,,,,,,,,"164,100.000",,,Yes,Yes,,,Yes,No,Yes,Yes,,,"739,606.000",No,Yes,Yes,No,Yes,,,Yes,,No,Yes,Yes,,,No,Yes,No,,,,,,,"4,680.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42656.7,Large Cap
Valero Energy Corp,VLO,2020,4.730,2.730,5.840,7.660,55.005,23.256,47.884,93.739,7.900,7.500,2.200,7.600,Yes,"22,990.000",,,,,,Yes,32.600,Yes,18.090,19.000,0.000,0.000,0.000,,,,0.500,0.150,0.230,"10,000.000","4,000.000",,17.000,3.000,3.000,5.000,75.000,11.000,6.000,10.000,10.000,75.000,3.000,3.000,6.000,75.000,1.000,3.000,75.000,54.000,74.000,10.000,4.000,4.000,3.000,75.000,1.000,,,,,,,,,"164,600.000",,,Yes,Yes,13.330,35.000,Yes,Yes,Yes,Yes,17.740,,"649,000.000",No,Yes,Yes,No,Yes,,,Yes,60.000,No,Yes,Yes,,,No,Yes,No,,,,,,,"4,520.000",,23.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,42656.7,Large Cap
Valero Energy Corp,VLO,2021,4.620,2.790,5.560,7.320,63.193,47.055,48.670,93.739,8.400,7.500,2.600,7.600,Yes,"23,700.000",,,1.950,,,Yes,44.000,Yes,18.960,19.000,0.000,1.000,1.000,,,,0.210,0.260,0.210,"9,809.000","10,000.000",,18.000,3.000,3.000,6.000,75.000,12.000,6.000,11.000,7.000,75.000,3.000,3.000,5.000,75.000,1.000,3.000,75.000,55.000,75.000,11.000,4.000,4.000,5.000,75.000,1.000,,"23,470.000",1.000,,"1,490.000",,,,"175,000.000",,,Yes,Yes,14.280,37.000,Yes,Yes,Yes,Yes,18.000,,"667,012.000",Yes,Yes,Yes,No,Yes,,,Yes,50.400,Yes,Yes,Yes,,,No,Yes,No,"1,092.790",,,,,,"4,880.000","1,092.790",24.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,42656.7,Large Cap
Valero Energy Corp,VLO,2022,5.050,3.460,5.670,7.510,65.748,48.475,48.640,100.000,9.200,6.600,2.400,7.800,Yes,"26,880.000","5,448.000",,1.950,,,Yes,17.000,Yes,19.730,19.000,0.000,0.000,0.000,,,,0.320,0.150,0.220,"9,743.000","10,000.000",4.900,19.000,3.000,3.000,6.000,75.000,12.000,6.000,11.000,7.000,75.000,3.000,3.000,6.000,75.000,1.000,4.000,75.000,51.000,75.000,11.000,5.000,5.000,6.000,75.000,1.000,,"24,621.500",1.000,,"1,335.270",,,,"182,000.000",,,Yes,Yes,14.280,37.000,Yes,Yes,Yes,Yes,17.730,,"751,000.000",Yes,Yes,Yes,No,Yes,,,Yes,40.100,Yes,Yes,Yes,,,No,Yes,Yes,164.113,,,,,,"5,318.000",164.113,25.000,15.000,,,,,,,,,,,,,,,,,,,,,,,,,,,42656.7,Large Cap
Valero Energy Corp,VLO,2023,,,,,,,,,9.100,7.000,2.200,7.400,Yes,"27,200.000","5,700.000",,1.854,,,Yes,19.600,Yes,19.770,19.110,0.000,0.000,0.000,,,,0.390,0.240,0.310,"9,908.000","10,000.000",4.100,20.000,3.000,3.000,5.000,100.000,12.000,4.000,10.000,6.000,100.000,3.000,3.000,6.000,100.000,0.000,4.000,75.000,52.000,75.000,10.000,4.000,4.000,6.000,100.000,1.000,,,1.000,,,,,,"187,000.000",,,Yes,Yes,16.660,38.420,Yes,Yes,Yes,Yes,18.000,,"705,000.000",Yes,Yes,Yes,No,Yes,,,Yes,30.300,Yes,Yes,Yes,,,No,Yes,Yes,,,,,,,"5,620.000",,26.450,14.000,,,,,,,,,,,,,,,,,,,,,,,,,,,42656.7,Large Cap
Veren Inc,VRN,2014,,,,,30.751,0.665,8.374,83.022,,,,,No,,,,,,,No,,,,,,,,,,,,,,"1,007.000",216.000,,12.000,4.000,4.000,5.000,100.000,8.000,11.000,7.000,13.000,100.000,4.000,4.000,6.000,100.000,1.000,1.000,,46.000,66.000,7.000,3.000,3.000,5.000,100.000,1.000,,,,,,,,,,,,No,No,,,Yes,No,Yes,No,,,,No,Yes,Yes,No,No,,,No,,No,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3084.2,Mid Cap
Veren Inc,VRN,2015,2.340,1.160,1.180,6.670,32.965,1.842,12.576,84.287,,,,,Yes,,,,,,,No,,,,,,,,,,,,,,"1,072.000",317.000,,15.000,4.000,4.000,4.000,100.000,8.000,10.000,7.000,12.000,99.000,4.000,4.000,6.000,100.000,1.000,1.000,,47.000,67.000,7.000,4.000,4.000,7.000,100.000,1.000,,,,,,,,,,,,No,Yes,,,Yes,Yes,Yes,No,,,,No,Yes,Yes,No,No,,,No,,No,Yes,No,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3084.2,Mid Cap
Veren Inc,VRN,2016,3.850,3.280,1.800,7.760,46.243,25.551,28.053,84.979,2.441,21.363,0.569,4.216,Yes,"2,411.090",911.173,,,,55.833,No,4.400,,59.700,34.800,0.000,0.000,0.000,,,0.230,,,0.660,"1,086.000",,,16.000,4.000,4.000,4.000,100.000,10.000,9.000,9.000,8.000,99.000,3.000,3.000,11.000,100.000,1.000,2.000,,48.000,68.000,9.000,4.000,4.000,5.000,94.000,1.000,,,,"3,424.540","1,128.280",,,,"6,107.720",,,Yes,Yes,,,Yes,Yes,Yes,Yes,,,,No,Yes,Yes,No,No,,,No,,No,Yes,Yes,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3084.2,Mid Cap
Veren Inc,VRN,2017,4.120,3.300,3.200,6.800,50.840,26.971,40.447,84.979,1.187,22.184,0.326,0.917,Yes,"2,080.220",739.416,,0.053,,72.222,No,3.400,,55.400,34.700,0.000,0.000,0.000,0.170,0.130,0.130,0.860,0.590,0.630,"1,155.000",,7.000,17.000,4.000,4.000,4.000,100.000,10.000,9.000,9.000,7.000,99.000,4.000,4.000,10.000,100.000,1.000,2.000,,41.000,69.000,9.000,3.000,3.000,10.000,100.000,1.000,,,,"3,866.500",907.181,,,,"5,047.020",,,Yes,Yes,,,Yes,Yes,Yes,Yes,,0.918,,No,Yes,Yes,No,No,,,No,,No,Yes,Yes,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3084.2,Mid Cap
Veren Inc,VRN,2018,5.010,4.080,3.800,8.240,59.129,40.501,43.017,93.739,2.038,18.302,0.194,0.300,Yes,"1,905.320",777.108,,0.039,,44.444,No,3.100,,57.400,33.500,0.000,0.000,0.000,0.260,0.120,0.130,0.680,0.530,0.550,"1,067.000",,18.100,18.000,4.000,4.000,4.000,97.000,10.000,7.000,9.000,16.000,97.000,3.000,3.000,8.000,97.000,0.000,2.000,75.000,42.000,65.000,9.000,4.000,4.000,9.000,97.000,1.000,,,,"4,269.840","1,044.050",,,,"6,567.110",,,Yes,Yes,,,Yes,Yes,Yes,Yes,0.000,0.933,,No,Yes,Yes,No,No,,,No,,No,Yes,Yes,,,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3084.2,Mid Cap
Veren Inc,VRN,2019,5.030,4.130,3.890,8.120,61.925,48.112,43.803,93.739,1.147,16.170,0.227,0.374,Yes,"1,927.930",727.257,,0.040,,44.722,No,2.700,,58.300,33.600,0.000,1.000,1.000,0.100,0.080,0.080,0.290,0.630,0.580,914.000,,25.200,19.000,4.000,4.000,4.000,92.850,9.000,6.000,8.000,6.000,97.820,3.000,3.000,6.000,100.000,0.000,3.000,75.000,43.000,67.000,8.000,4.000,4.000,7.000,100.000,1.000,,,,"4,500.460","1,017.480",,,,"6,311.320",,,Yes,Yes,,,Yes,Yes,Yes,Yes,0.000,1.199,,Yes,Yes,Yes,No,No,,,No,,Yes,Yes,Yes,,,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3084.2,Mid Cap
Veren Inc,VRN,2020,5.150,4.320,3.830,8.330,63.354,52.401,43.803,93.739,1.865,5.808,0.170,0.449,Yes,906.320,603.445,,0.030,,62.222,No,2.200,,49.100,33.800,0.000,0.000,0.000,0.000,0.060,0.060,0.250,0.480,0.440,748.000,,21.100,20.000,4.000,4.000,4.000,100.000,10.000,5.000,9.000,8.000,100.000,4.000,4.000,5.000,100.000,0.000,3.000,75.000,44.000,68.000,9.000,4.000,4.000,4.000,100.000,1.000,,,,"3,400.120",855.342,,,,"8,007.770",,,Yes,Yes,,,Yes,Yes,Yes,Yes,0.000,0.656,,Yes,Yes,Yes,No,Yes,,,Yes,,Yes,Yes,Yes,,,No,Yes,No,,,,,,,,,,,,,,12.814,,,,,,,,,,,,,,,,,,,,,,,3084.2,Mid Cap
Veren Inc,VRN,2021,5.570,4.620,4.810,8.220,65.245,50.982,53.416,91.240,1.681,3.585,0.155,0.616,Yes,903.522,628.512,0.006,0.028,,76.667,No,1.400,,,34.900,0.000,0.000,0.000,0.130,0.080,0.080,0.400,0.360,0.360,760.000,,16.400,21.000,4.000,4.000,4.000,100.000,10.000,7.000,9.000,11.000,98.980,4.000,4.000,5.000,100.000,1.000,3.000,,45.000,69.000,9.000,4.000,4.000,4.000,100.000,1.000,,,,"15,275.600",888.848,16.162,,,"9,169.750",,,Yes,Yes,,,Yes,Yes,Yes,Yes,0.000,0.908,,Yes,Yes,Yes,No,Yes,,,Yes,0.021,Yes,Yes,Yes,,,No,Yes,No,,,0.000,,,,,,,,,,,28.840,,,,,,,,,,,,,,,,,,,,,,,3084.2,Mid Cap
Veren Inc,VRN,2022,5.940,4.890,5.270,8.670,65.627,49.562,55.986,91.240,6.123,3.366,0.274,0.580,Yes,963.414,541.284,,0.024,,72.778,No,2.200,,,34.800,0.000,0.000,0.000,0.120,0.080,0.080,0.370,0.310,0.310,768.000,,10.400,22.000,4.000,4.000,4.000,100.000,10.000,8.000,9.000,15.000,100.000,4.000,4.000,5.000,100.000,1.000,3.000,,41.000,70.000,9.000,4.000,4.000,5.000,100.000,1.000,,,,"4,624.260",870.939,42.437,,,"59,710.301",,,Yes,Yes,,,Yes,Yes,Yes,Yes,0.000,1.256,"8,437.000",Yes,Yes,Yes,No,Yes,,,Yes,0.016,Yes,Yes,Yes,,,No,Yes,No,,,0.000,,,,,,,,,,,45.518,,,,,,,,,,,,,,,,,,,,,,,3084.2,Mid Cap
Veren Inc,VRN,2023,,,,,62.267,49.079,46.372,91.240,7.637,2.818,0.342,0.684,Yes,"1,016.590",614.387,,0.023,,68.333,No,2.600,,,34.000,0.000,0.000,0.000,0.000,0.040,0.030,0.370,0.190,0.210,777.000,,15.400,23.000,4.000,4.000,4.000,100.000,9.000,8.000,9.000,10.000,97.778,4.000,4.000,5.000,100.000,1.000,3.000,,42.000,71.000,8.000,3.000,3.000,4.000,100.000,1.000,,,,"4,800.540",859.645,52.581,,,"69,461.102",,,Yes,Yes,32.000,,Yes,Yes,Yes,Yes,0.000,0.875,"22,533.000",Yes,Yes,Yes,No,Yes,,,No,0.032,Yes,Yes,Yes,,,No,Yes,No,,,,,,,,,,,,,,38.157,,,,,,,,,,,,,,,,,,,,,,,3084.2,Mid Cap
Vermilion Energy Inc,VET,2014,,,,,56.242,32.166,50.937,85.521,,,,2.847,No,511.213,73.410,"2,997.540",,,,No,1.107,No,,31.770,0.000,0.000,0.000,0.368,0.694,,1.463,1.806,1.460,535.000,155.000,5.600,13.000,5.000,5.000,4.000,100.000,9.000,5.000,8.000,6.000,100.000,5.000,5.000,3.000,100.000,1.000,1.000,70.000,57.000,72.000,8.000,5.000,5.000,3.000,100.000,1.000,,442.839,1.000,"1,152.080",284.008,113.881,0.107,34.908,"1,091.590","7,776.120",,No,No,,,Yes,Yes,Yes,Yes,27.000,,"15,991.800",No,Yes,Yes,No,Yes,,,Yes,0.000,No,Yes,No,,No,No,No,No,31.380,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380.5,Small Cap
Vermilion Energy Inc,VET,2015,5.800,5.250,5.410,7.200,72.890,64.391,54.172,100.000,,,,0.544,Yes,441.193,96.600,"7,858.300",,,0.061,No,1.048,No,,31.530,0.000,0.000,0.000,0.000,0.458,,0.000,1.374,0.980,520.000,201.000,7.900,14.000,4.000,4.000,4.000,100.000,10.000,5.000,9.000,7.000,99.000,5.000,5.000,4.000,93.000,1.000,2.000,70.000,57.000,73.000,9.000,5.000,5.000,4.000,93.000,1.000,,348.002,1.000,"1,189.390",332.940,82.143,2.933,20.137,878.157,"8,212.280",,Yes,Yes,,,Yes,Yes,Yes,Yes,28.000,,"7,877.000",Yes,Yes,Yes,No,Yes,,,Yes,0.000,Yes,Yes,Yes,,No,No,Yes,Yes,31.380,,0.000,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,1380.5,Small Cap
Vermilion Energy Inc,VET,2016,5.920,5.680,5.190,7.130,74.278,64.391,58.343,100.000,,,,0.675,Yes,355.746,69.318,"7,697.490",,,0.056,No,1.392,No,18.000,30.150,0.000,0.000,0.000,0.000,0.636,,0.202,1.748,1.070,661.000,157.000,7.400,15.000,4.000,4.000,4.000,94.000,10.000,8.000,9.000,5.000,96.000,3.000,3.000,3.000,100.000,1.000,2.000,70.000,56.000,74.000,8.000,3.000,3.000,3.000,100.000,1.000,,283.618,1.000,"1,068.120",238.359,58.726,16.361,10.284,758.561,"8,372.120",,Yes,Yes,25.000,,Yes,Yes,Yes,Yes,28.000,,"8,913.000",Yes,Yes,Yes,No,Yes,,,Yes,0.000,Yes,Yes,Yes,,Yes,No,Yes,Yes,32.800,,0.000,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,1380.5,Small Cap
Vermilion Energy Inc,VET,2017,5.840,5.730,4.690,7.320,74.278,64.391,58.343,100.000,,,,0.675,Yes,344.186,60.904,"8,393.390",,,0.042,No,1.470,No,16.000,28.000,0.000,0.000,0.000,0.202,0.398,,0.608,1.698,1.330,685.000,179.000,8.800,16.000,4.000,4.000,4.000,100.000,11.000,8.000,10.000,6.000,100.000,5.000,5.000,5.000,100.000,1.000,2.000,70.000,46.000,75.000,9.000,5.000,5.000,5.000,100.000,1.000,,278.143,1.000,"1,128.150",231.622,154.845,53.401,25.291,803.688,"8,268.670",,Yes,Yes,25.000,,Yes,Yes,Yes,Yes,31.000,,"8,526.000",Yes,Yes,Yes,No,Yes,,,Yes,0.069,Yes,Yes,Yes,,Yes,No,Yes,Yes,70.080,,0.000,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,1380.5,Small Cap
